STN,YYYYMMDD,M,    P,    T,   DD,   FH,                  WW,   RH,              W2
 49,17180525,1,     ,     ,     ,     ,                    ,     ,
 49,17180525,2,     ,  620,     ,     ,                    ,     ,
 49,17180525,3,     ,     ,     ,     ,                    ,     ,
 49,17180526,1,     ,     ,     ,     ,                    ,     ,
 49,17180526,2,     ,  660,     ,     ,                    ,     ,
 49,17180526,3,     ,     ,     ,     ,                    ,     ,
 49,17180527,1,     ,     ,     ,     ,                    ,     ,
 49,17180527,2,     ,  610,     ,     ,                    ,     ,
 49,17180527,3,     ,     ,     ,     ,                    ,     ,
 49,17180528,1,     ,     ,     ,     ,                    ,     ,
 49,17180528,2,     ,  570,     ,     ,                    ,     ,
 49,17180528,3,     ,     ,     ,     ,                    ,     ,
 49,17180529,1,     ,     ,     ,     ,                    ,     ,
 49,17180529,2,     ,  560,     ,     ,                    ,     ,
 49,17180529,3,     ,     ,     ,     ,                    ,     ,
 49,17180530,1,     ,     ,     ,     ,                    ,     ,
 49,17180530,2,     ,  560,     ,     ,                    ,     ,
 49,17180530,3,     ,     ,     ,     ,                    ,     ,
 49,17180531,1,     ,     ,     ,     ,                    ,     ,
 49,17180531,2,     ,  570,     ,     ,                    ,     ,
 49,17180531,3,     ,     ,     ,     ,                    ,     ,
 49,17180601,1,     ,     ,     ,     ,                    ,     ,
 49,17180601,2,     ,  610,     ,     ,                    ,     ,
 49,17180601,3,     ,     ,     ,     ,                    ,     ,
 49,17180602,1,     ,     ,     ,     ,                    ,     ,
 49,17180602,2,     ,  630,     ,     ,                    ,     ,
 49,17180602,3,     ,     ,     ,     ,                    ,     ,
 49,17180603,1,     ,     ,     ,     ,                    ,     ,
 49,17180603,2,     ,  610,     ,     ,                    ,     ,
 49,17180603,3,     ,     ,     ,     ,                    ,     ,
 49,17180604,1,     ,     ,     ,     ,                    ,     ,
 49,17180604,2,     ,  600,     ,     ,                    ,     ,
 49,17180604,3,     ,     ,     ,     ,                    ,     ,
 49,17180605,1,     ,     ,     ,     ,                    ,     ,
 49,17180605,2,     ,  590,     ,     ,                    ,     ,
 49,17180605,3,     ,     ,     ,     ,                    ,     ,
 49,17180606,1,     ,     ,     ,     ,                    ,     ,
 49,17180606,2,     ,  590,     ,     ,                    ,     ,
 49,17180606,3,     ,     ,     ,     ,                    ,     ,
 49,17180607,1,     ,     ,     ,     ,                    ,     ,
 49,17180607,2,     ,  620,     ,     ,                    ,     ,
 49,17180607,3,     ,     ,     ,     ,                    ,     ,
 49,17180608,1,     ,     ,     ,     ,                    ,     ,
 49,17180608,2,     ,  650,     ,     ,                    ,     ,
 49,17180608,3,     ,     ,     ,     ,                    ,     ,
 49,17180609,1,     ,     ,     ,     ,                    ,     ,
 49,17180609,2,     ,  660,     ,     ,                    ,     ,
 49,17180609,3,     ,     ,     ,     ,                    ,     ,
 49,17180610,1,     ,     ,     ,     ,                    ,     ,
 49,17180610,2,     ,  660,     ,     ,                    ,     ,
 49,17180610,3,     ,     ,     ,     ,                    ,     ,
 49,17180611,1,     ,     ,     ,     ,                    ,     ,
 49,17180611,2,     ,  640,     ,     ,                    ,     ,
 49,17180611,3,     ,     ,     ,     ,                    ,     ,
 49,17180612,1,     ,     ,     ,     ,                    ,     ,
 49,17180612,2,     ,  640,     ,     ,                    ,     ,
 49,17180612,3,     ,     ,     ,     ,                    ,     ,
 49,17180613,1,     ,     ,     ,     ,                    ,     ,
 49,17180613,2,     ,  660,     ,     ,                    ,     ,
 49,17180613,3,     ,     ,     ,     ,                    ,     ,
 49,17180614,1,     ,     ,     ,     ,                    ,     ,
 49,17180614,2,     ,  660,     ,     ,                    ,     ,
 49,17180614,3,     ,     ,     ,     ,                    ,     ,
 49,17180615,1,     ,     ,     ,     ,                    ,     ,
 49,17180615,2,     ,  700,     ,     ,                    ,     ,
 49,17180615,3,     ,     ,     ,     ,                    ,     ,
 49,17180616,1,     ,     ,     ,     ,                    ,     ,
 49,17180616,2,     ,  660,     ,     ,                    ,     ,
 49,17180616,3,     ,     ,     ,     ,                    ,     ,
 49,17180617,1,     ,     ,     ,     ,                    ,     ,
 49,17180617,2,     ,  600,     ,     ,                    ,     ,
 49,17180617,3,     ,     ,     ,     ,                    ,     ,
 49,17180618,1,     ,     ,     ,     ,                    ,     ,
 49,17180618,2,     ,  620,     ,     ,                    ,     ,
 49,17180618,3,     ,     ,     ,     ,                    ,     ,
 49,17180619,1,     ,     ,     ,     ,                    ,     ,
 49,17180619,2,     ,  640,     ,     ,                    ,     ,
 49,17180619,3,     ,     ,     ,     ,                    ,     ,
 49,17180620,1,     ,     ,     ,     ,                    ,     ,
 49,17180620,2,     ,  640,     ,     ,                    ,     ,
 49,17180620,3,     ,     ,     ,     ,                    ,     ,
 49,17180621,1,     ,     ,     ,     ,                    ,     ,
 49,17180621,2,     ,  660,     ,     ,                    ,     ,
 49,17180621,3,     ,     ,     ,     ,                    ,     ,
 49,17180622,1,     ,     ,     ,     ,                    ,     ,
 49,17180622,2,     ,  660,     ,     ,                    ,     ,
 49,17180622,3,     ,     ,     ,     ,                    ,     ,
 49,17180623,1,     ,     ,     ,     ,                    ,     ,
 49,17180623,2,     ,  620,     ,     ,                    ,     ,
 49,17180623,3,     ,     ,     ,     ,                    ,     ,
 49,17180624,1,     ,     ,     ,     ,                    ,     ,
 49,17180624,2,     ,  630,     ,     ,                    ,     ,
 49,17180624,3,     ,     ,     ,     ,                    ,     ,
 49,17180625,1,     ,     ,     ,     ,                    ,     ,
 49,17180625,2,     ,  630,     ,     ,                    ,     ,
 49,17180625,3,     ,     ,     ,     ,                    ,     ,
 49,17180626,1,     ,     ,     ,     ,                    ,     ,
 49,17180626,2,     ,  620,     ,     ,                    ,     ,
 49,17180626,3,     ,     ,     ,     ,                    ,     ,
 49,17180627,1,     ,     ,     ,     ,                    ,     ,
 49,17180627,2,     ,  610,     ,     ,                    ,     ,
 49,17180627,3,     ,     ,     ,     ,                    ,     ,
 49,17180628,1,     ,     ,     ,     ,                    ,     ,
 49,17180628,2,     ,  580,     ,     ,                    ,     ,
 49,17180628,3,     ,     ,     ,     ,                    ,     ,
 49,17180629,1,     ,     ,     ,     ,                    ,     ,
 49,17180629,2,     ,  570,     ,     ,                    ,     ,
 49,17180629,3,     ,     ,     ,     ,                    ,     ,
 49,17180630,1,     ,     ,     ,     ,                    ,     ,
 49,17180630,2,     ,  550,     ,     ,                    ,     ,
 49,17180630,3,     ,     ,     ,     ,                    ,     ,
 49,17180701,1,     ,     ,     ,     ,                    ,     ,
 49,17180701,2,     ,  570,     ,     ,                    ,     ,
 49,17180701,3,     ,     ,     ,     ,                    ,     ,
 49,17180702,1,     ,     ,     ,     ,                    ,     ,
 49,17180702,2,     ,  600,     ,     ,                    ,     ,
 49,17180702,3,     ,     ,     ,     ,                    ,     ,
 49,17180703,1,     ,     ,     ,     ,                    ,     ,
 49,17180703,2,     ,  650,     ,     ,                    ,     ,
 49,17180703,3,     ,     ,     ,     ,                    ,     ,
 49,17180704,1,     ,     ,     ,     ,                    ,     ,
 49,17180704,2,     ,  660,     ,     ,                    ,     ,
 49,17180704,3,     ,     ,     ,     ,                    ,     ,
 49,17180705,1,     ,     ,     ,     ,                    ,     ,
 49,17180705,2,     ,  650,     ,     ,                    ,     ,
 49,17180705,3,     ,     ,     ,     ,                    ,     ,
 49,17180706,1,     ,     ,     ,     ,                    ,     ,
 49,17180706,2,     ,  620,     ,     ,                    ,     ,
 49,17180706,3,     ,     ,     ,     ,                    ,     ,
 49,17180707,1,     ,     ,     ,     ,                    ,     ,
 49,17180707,2,     ,  620,     ,     ,                    ,     ,
 49,17180707,3,     ,     ,     ,     ,                    ,     ,
 49,17180708,1,     ,     ,     ,     ,                    ,     ,
 49,17180708,2,     ,  630,     ,     ,                    ,     ,
 49,17180708,3,     ,     ,     ,     ,                    ,     ,
 49,17180709,1,     ,     ,     ,     ,                    ,     ,
 49,17180709,2,     ,  630,     ,     ,                    ,     ,
 49,17180709,3,     ,     ,     ,     ,                    ,     ,
 49,17180710,1,     ,     ,     ,     ,                    ,     ,
 49,17180710,2,     ,  640,     ,     ,                    ,     ,
 49,17180710,3,     ,     ,     ,     ,                    ,     ,
 49,17180711,1,     ,     ,     ,     ,                    ,     ,
 49,17180711,2,     ,  650,     ,     ,                    ,     ,
 49,17180711,3,     ,     ,     ,     ,                    ,     ,
 49,17180712,1,     ,     ,     ,     ,                    ,     ,
 49,17180712,2,     ,  620,     ,     ,                    ,     ,
 49,17180712,3,     ,     ,     ,     ,                    ,     ,
 49,17180713,1,     ,     ,     ,     ,                    ,     ,
 49,17180713,2,     ,  600,     ,     ,                    ,     ,
 49,17180713,3,     ,     ,     ,     ,                    ,     ,
 49,17180714,1,     ,     ,     ,     ,                    ,     ,
 49,17180714,2,     ,  630,     ,     ,                    ,     ,
 49,17180714,3,     ,     ,     ,     ,                    ,     ,
 49,17180715,1,     ,     ,     ,     ,                    ,     ,
 49,17180715,2,     ,  620,     ,     ,                    ,     ,
 49,17180715,3,     ,     ,     ,     ,                    ,     ,
 49,17180716,1,     ,     ,     ,     ,                    ,     ,
 49,17180716,2,     ,  600,     ,     ,                    ,     ,
 49,17180716,3,     ,     ,     ,     ,                    ,     ,
 49,17180717,1,     ,     ,     ,     ,                    ,     ,
 49,17180717,2,     ,  600,     ,     ,                    ,     ,
 49,17180717,3,     ,     ,     ,     ,                    ,     ,
 49,17180718,1,     ,     ,     ,     ,                    ,     ,
 49,17180718,2,     ,  600,     ,     ,                    ,     ,
 49,17180718,3,     ,     ,     ,     ,                    ,     ,
 49,17180719,1,     ,     ,     ,     ,                    ,     ,
 49,17180719,2,     ,  600,     ,     ,                    ,     ,
 49,17180719,3,     ,     ,     ,     ,                    ,     ,
 49,17180720,1,     ,     ,     ,     ,                    ,     ,
 49,17180720,2,     ,  620,     ,     ,                    ,     ,
 49,17180720,3,     ,     ,     ,     ,                    ,     ,
 49,17180721,1,     ,     ,     ,     ,                    ,     ,
 49,17180721,2,     ,  650,     ,     ,                    ,     ,
 49,17180721,3,     ,     ,     ,     ,                    ,     ,
 49,17180722,1,     ,     ,     ,     ,                    ,     ,
 49,17180722,2,     ,  680,     ,     ,                    ,     ,
 49,17180722,3,     ,     ,     ,     ,                    ,     ,
 49,17180723,1,     ,     ,     ,     ,                    ,     ,
 49,17180723,2,     ,  740,     ,     ,                    ,     ,
 49,17180723,3,     ,     ,     ,     ,                    ,     ,
 49,17180724,1,     ,     ,     ,     ,                    ,     ,
