STN,YYYYMMDD,M,    P,    T,   DD,   FH,                  WW,   RH,              W2
 43,17280526,2,29010,  660,   ZO,    0,BET                 ,     ,
 43,17280526,3,29000,  690,   ZO,    0,BET                 ,     ,
 43,17280527,1,28113,  640,    O,    0,REGBET              ,     ,
 43,17280527,2,28112,  660,    Z,    0,BET                 ,     ,
 43,17280527,3,29010,  560,    Z,    0,BET                 ,    2,
 43,17280528,1,29013,  550,    Z,    0,REGBET              ,     ,
 43,17280528,2,29033,  720,    Z,    0,BET                 ,     ,
 43,17280528,3,29041,  520,    Z,    0,BET                 ,    2,
 43,17280529,1,29033,  600,  ZZW,    0,BET                 ,     ,
 43,17280529,2,29030,  700,  ZZW,    0,                    ,     ,
 43,17280529,3,29023,  520,  ZZW,    0,BET                 ,     ,
 43,17280530,1,29040,  660,  ZZW,    0,                    ,     ,
 43,17280530,2,29040,  660,  ZZW,    0,REG                 ,     ,
 43,17280530,3,29042,  560,  ZZW,    0,BET                 ,   10,
 43,17280531,1,29050,  620,    W,    0,                    ,     ,
 43,17280531,2,29051,  680,    W,    0,REG                 ,     ,
 43,17280531,3,29060,  640,    W,    0,BET                 ,     ,
 43,17280601,1,29052,  640,  ZZO,   10,                    ,     ,
 43,17280601,2,29052,  700,  ZZO,   10,                    ,     ,
 43,17280601,3,29052,  560,  ZZO,   10,                    ,     ,
 43,17280602,1,29050,  680,    O,    0,                    ,     ,
 43,17280602,2,29041,  720,    O,    0,                    ,     ,
 43,17280602,3,29033,  620,    O,    0,                    ,     ,
 43,17280603,1,29031,  680,    O,    0,                    ,     ,
 43,17280603,2,29022,  740,    O,    0,                    ,     ,
 43,17280603,3,29020,  600,    O,    0,                    ,     ,
 43,17280604,1,29013,  660,    O,    0,REG                 ,     ,
 43,17280604,2,29030,  720,    O,    0,BET                 ,     ,
 43,17280604,3,29032,  580,    O,    0,BET                 ,     ,
 43,17280605,1,29040,  640,    W,    0,                    ,     ,
 43,17280605,2,29051,  660,    W,    0,                    ,     ,
 43,17280605,3,29051,  540,    W,    0,                    ,     ,
 43,17280606,1,29051,  680,    W,    0,                    ,     ,
 43,17280606,2,29040,  760,    W,    0,                    ,     ,
 43,17280606,3,29030,  660,    W,    0,                    ,     ,
 43,17280607,1,29030,  620,    W,    0,                    ,     ,
 43,17280607,2,29032,  740,    Z,    0,                    ,     ,
 43,17280607,3,29041,  500,    Z,    0,                    ,     ,
 43,17280608,1,29030,  600,    Z,    0,                    ,     ,
 43,17280608,2,29020,  680,  ZZO,    0,BET                 ,     ,
 43,17280608,3,29010,  520,  ZZO,    0,                    ,     ,
 43,17280609,1,29000,  580,    O,    0,BET                 ,     ,
 43,17280609,2,28110,  620,    O,    0,                    ,     ,
 43,17280609,3,28110,  500,    O,    0,REG                 ,   10,
 43,17280610,1,28110,  500,    Z,    0,REGHAG              ,     ,
 43,17280610,2,29000,  620,    Z,    0,BET                 ,     ,
 43,17280610,3,29000,  500,    Z,    0,                    ,     ,
 43,17280611,1,29000,  560,   NO,   20,BET                 ,     ,
 43,17280611,2,29002,  670,   NO,   20,BET                 ,     ,
 43,17280611,3,29010,  550,   NO,   20,                    ,     ,
 43,17280612,1,29011,  600,   NO,    0,                    ,     ,
 43,17280612,2,29011,  720,   NO,    0,BET                 ,     ,
 43,17280612,3,29013,  600,   NO,    0,BETREG              ,     ,
 43,17280613,1,29020,  620,  ZZO,    0,BET                 ,     ,
 43,17280613,2,29020,  740,  ZZO,    0,BET                 ,     ,
 43,17280613,3,29030,  580,  ZZO,    0,BET                 ,     ,
 43,17280614,1,29031,  600,   NW,    0,REGBET              ,     ,
 43,17280614,2,29032,  700,   NW,    0,BETREG              ,     ,
 43,17280614,3,29032,  620,   NW,    0,BET                 ,     ,
 43,17280615,1,29030,  620,    W,    0,REG                 ,     ,
 43,17280615,2,29031,  660,    W,    0,REG                 ,     ,
 43,17280615,3,29031,  620,    W,    0,REGBET              ,   20,
 43,17280616,1,29030,  630,    W,    0,BET                 ,     ,
 43,17280616,2,29030,  720,    W,    0,BET                 ,     ,
 43,17280616,3,29020,  620,    W,    0,BET                 ,     ,
 43,17280617,1,29020,  660,    W,    0,BET                 ,     ,
 43,17280617,2,29030,  760,    W,    0,                    ,     ,
 43,17280617,3,29010,  620,    O,    0,                    ,     ,
 43,17280618,1,29000,  630,    N,    0,                    ,     ,
 43,17280618,2,28100,  860,  NNO,    0,BET                 ,     ,
 43,17280618,3,28083,  720,  NNO,    0,BETREG              ,     ,
 43,17280619,1,28083,  640,  NNO,   30,REG                 ,     ,
 43,17280619,2,28110,  720,  NNO,   30,REG                 ,   40,
 43,17280619,3,28110,  660,  NNO,   30,                    ,     ,
 43,17280620,1,28110,  680,    N,    0,                    ,     ,
 43,17280620,2,28111,  720,  NNO,    0,                    ,     ,
 43,17280620,3,28110,  680,    Z,    0,REG                 ,     ,
 43,17280621,1,29000,  680,  ZZO,    0,REG                 ,   22,
 43,17280621,2,29030,  700,  ZZO,    0,                    ,     ,
 43,17280621,3,29040,  500,  ZZO,    0,                    ,     ,
 43,17280622,1,29033,  600,  ZZO,    0,                    ,     ,
 43,17280622,2,29023,  640,  ZZO,    0,REG                 ,     ,
 43,17280622,3,29012,  590,  NNW,    0,REGBET              ,    1,
 43,17280623,1,29003,  660,  NNW,    0,BET                 ,     ,
 43,17280623,2,29002,  760,  NNW,    0,BET                 ,     ,
 43,17280623,3,29000,  590,  NNW,    0,BET                 ,     ,
 43,17280624,1,28110,  630,    W,    0,                    ,     ,
 43,17280624,2,28101,  700,    W,    0,ZWAHAG              ,     ,
 43,17280624,3,28112,  570,    W,    0,REGHAG              ,  140,
 43,17280625,1,29001,  620,    N,    0,                    ,     ,
 43,17280625,2,29013,  840,    N,    0,REG                 ,     ,
 43,17280625,3,29030,  610,    N,    0,REG                 ,   52,
 43,17280626,1,29031,  610,  NNO,    0,BET                 ,     ,
 43,17280626,2,29033,  760,  NNO,    0,BET                 ,     ,
 43,17280626,3,29040,  600,    O,    0,BET                 ,     ,
 43,17280627,1,29041,  680,    O,    0,BET                 ,     ,
 43,17280627,2,29040,  740,    O,    0,                    ,     ,
 43,17280627,3,29033,  610,    O,    0,                    ,     ,
 43,17280628,1,29030,  660,    W,    0,                    ,     ,
 43,17280628,2,29020,  820,    W,    0,                    ,     ,
 43,17280628,3,29012,  670,  NNW,    0,                    ,     ,
 43,17280629,1,29010,  740,    W,    0,BET                 ,     ,
 43,17280629,2,29010,  860,  ZZO,    0,BET                 ,     ,
 43,17280629,3,29002,  690,  ZZO,    0,REG                 ,     ,
 43,17280630,1,29001,  670,    N,    0,BET                 ,   71,
 43,17280630,2,29000,  780,    N,    0,BET                 ,     ,
 43,17280630,3,29002,  660,    O,    0,BET                 ,     ,
 43,17280701,1,29001,  660,    O,    0,BET                 ,     ,
 43,17280701,2,29010,  720,    O,    0,BET                 ,     ,
 43,17280701,3,29013,  640,    O,    0,BET                 ,     ,
 43,17280702,1,29011,  660,    Z,    0,BET                 ,     ,
 43,17280702,2,29010,  760,    Z,    0,BET                 ,     ,
 43,17280702,3,29012,  600,    Z,    0,BET                 ,     ,
 43,17280703,1,29020,  620,    Z,    0,BET                 ,     ,
 43,17280703,2,29022,  740,    Z,    0,                    ,     ,
 43,17280703,3,29031,  530,    Z,    0,                    ,     ,
 43,17280704,1,29031,  620,    Z,    0,BET                 ,     ,
 43,17280704,2,29032,  730,    W,    0,                    ,     ,
 43,17280704,3,29031,  570,    W,    0,                    ,     ,
 43,17280705,1,29033,  640,  ZZW,    0,                    ,     ,
 43,17280705,2,29033,  740,  ZZW,    0,                    ,     ,
 43,17280705,3,29040,  580,  ZZW,    0,                    ,     ,
 43,17280706,1,29033,  680,    W,    0,                    ,     ,
 43,17280706,2,29033,  840,    W,    0,                    ,     ,
 43,17280706,3,29031,  710,    W,    0,                    ,     ,
 43,17280707,1,29021,  680,   NW,    0,                    ,     ,
 43,17280707,2,29011,  840,   NW,    0,BET                 ,     ,
 43,17280707,3,29012,  710,    O,    0,BETREG              ,     ,
 43,17280708,1,29013,  700,  NNO,    0,REG                 ,     ,
 43,17280708,2,29020,  760,    Z,    0,REGBLI              ,     ,
 43,17280708,3,29030,  640,    Z,    0,REG                 ,  100,
 43,17280709,1,29033,  670,    Z,    0,BET                 ,     ,
 43,17280709,2,29041,  690,    Z,    0,BET                 ,     ,
 43,17280709,3,29050,  660,    Z,    0,BET                 ,     ,
 43,17280710,1,29043,  640,    Z,    0,BET                 ,     ,
 43,17280710,2,29043,  760,    Z,    0,BET                 ,     ,
 43,17280710,3,29040,  620,    Z,    0,BET                 ,     ,
 43,17280711,1,29033,  640,  ZZW,    0,BET                 ,     ,
 43,17280711,2,29032,  750,  ZZW,    0,                    ,     ,
 43,17280711,3,29010,  650,  ZZW,    0,                    ,     ,
 43,17280712,1,29030,  660,  ZZW,    0,                    ,     ,
 43,17280712,2,29030,  740,  ZZW,    0,                    ,     ,
 43,17280712,3,29030,  680,  ZZW,    0,                    ,     ,
 43,17280713,1,29031,  640,  ZZW,    0,                    ,     ,
 43,17280713,2,29032,  700,  ZZW,    0,                    ,     ,
 43,17280713,3,29040,  620,  ZZW,    0,BET                 ,     ,
 43,17280714,1,29041,  620,    Z,    0,BET                 ,     ,
 43,17280714,2,29050,  680,    Z,    0,                    ,     ,
 43,17280714,3,29052,  600,    Z,    0,BET                 ,     ,
 43,17280715,1,29050,  640,   ZO,    0,BET                 ,     ,
 43,17280715,2,29033,  720,   ZO,    0,BET                 ,     ,
 43,17280715,3,29041,  610,   ZO,    0,BET                 ,     ,
 43,17280716,1,29033,  640,   ZO,    0,                    ,     ,
 43,17280716,2,29040,  700,   ZO,    0,                    ,     ,
 43,17280716,3,29040,  600,   ZO,    0,                    ,     ,
 43,17280717,1,29040,  660,    O,    0,BET                 ,     ,
 43,17280717,2,29040,  840,  WZW,    0,                    ,     ,
 43,17280717,3,29040,  540,  WZW,    0,                    ,     ,
 43,17280718,1,29033,  700,    W,    0,                    ,     ,
 43,17280718,2,29030,  720,    W,    0,                    ,     ,
 43,17280718,3,29022,  520,    W,    0,                    ,     ,
 43,17280719,1,29020,  600,  WZW,    0,                    ,     ,
 43,17280719,2,29013,  680,  WZW,    0,BET                 ,     ,
 43,17280719,3,29012,  560,  WZW,    0,BET                 ,     ,
 43,17280720,1,29010,  580,  WNW,    0,BET                 ,     ,
 43,17280720,2,29003,  700,  WNW,    0,BET                 ,     ,
 43,17280720,3,28112,  540,  WNW,    0,BET                 ,     ,
 43,17280721,1,28103,  580,   NW,    0,REG                 ,  110,
 43,17280721,2,28110,  640,   NW,    0,BETBLI              ,     ,
 43,17280721,3,29000,  550,   NW,    0,BETREG              ,     ,
 43,17280722,1,28113,  580,  NNO,    0,BET                 ,   10,
 43,17280722,2,29000,  660,  NNO,    0,                    ,     ,
 43,17280722,3,29002,  560,  NNO,    0,                    ,     ,
 43,17280723,1,29001,  600,  ZZW,    0,BET                 ,     ,
 43,17280723,2,29001,  700,  ZZW,    0,BET                 ,     ,
 43,17280723,3,29011,  500,  ZZW,    0,BET                 ,     ,
 43,17280724,1,29011,  600,    Z,    0,REG                 ,   20,
 43,17280724,2,29011,  660,    Z,    0,BET                 ,     ,
 43,17280724,3,29011,  520,    Z,    0,BET                 ,     ,
 43,17280725,1,29000,  600,    O,   30,                    ,     ,
 43,17280725,2,29000,  680,    O,   30,BET                 ,     ,
 43,17280725,3,29000,  560,    O,   30,BETREG              ,     ,
 43,17280726,1,28110,  580,    O,    0,REG                 ,     ,
 43,17280726,2,28111,  700,    O,    0,BET                 ,     ,
 43,17280726,3,28110,  580,    O,   30,BET                 ,     ,
 43,17280727,1,28100,  580,    O,    0,REG                 ,     ,
 43,17280727,2,28090,  660,    O,    0,REG                 ,     ,
 43,17280727,3,28080,  610,    O,    0,REGBLI              ,     ,
 43,17280728,1,28060,  600,    O,    0,REG                 ,   40,
 43,17280728,2,28070,  640,    O,    0,REG                 ,     ,
 43,17280728,3,28090,  520,    O,    0,BET                 ,   70,
 43,17280729,1,28100,  580,  NNO,    0,                    ,     ,
 43,17280729,2,28111,  660,  NNO,    0,REG                 ,     ,
 43,17280729,3,28110,  520,    O,   30,REG                 ,     ,
 43,17280730,1,28113,  520,    O,   30,REGBET              ,   60,
 43,17280730,2,29010,  640,    O,   30,BET                 ,     ,
 43,17280730,3,29010,  520,    O,   30,REG                 ,     ,
 43,17280731,1,29010,  500,    O,    0,REGBET              ,   20,
 43,17280731,2,29020,  660,    O,    0,BET                 ,     ,
 43,17280731,3,29013,  520,    O,    0,                    ,     ,
 43,17280801,1,29011,  600,    W,    0,BET                 ,     ,
 43,17280801,2,29011,  680,    W,    0,BET                 ,     ,
 43,17280801,3,29001,  520,    W,    0,BET                 ,     ,
 43,17280802,1,29012,  600,    Z,    0,                    ,     ,
 43,17280802,2,29020,  680,    Z,    0,                    ,     ,
 43,17280802,3,29031,  520,    Z,    0,                    ,     ,
 43,17280803,1,29032,  600,    O,    0,BET                 ,     ,
 43,17280803,2,29031,  680,    O,    0,BET                 ,     ,
 43,17280803,3,29020,  560,    O,    0,BET                 ,     ,
 43,17280804,1,29020,  600,    O,    0,REG                 ,     ,
 43,17280804,2,29020,  640,    O,    0,REG                 ,     ,
 43,17280804,3,29011,  580,    O,    0,BET                 ,   10,
 43,17280805,1,29001,  600,    O,    0,BET                 ,     ,
 43,17280805,2,29003,  600,    O,    0,REG                 ,     ,
 43,17280805,3,29013,  600,    O,    0,REGBET              ,   10,
 43,17280806,1,29011,  630,   NO,    0,BETREG              ,     ,
 43,17280806,2,29000,  640,   NO,    0,REG                 ,     ,
 43,17280806,3,28113,  590,   NO,    0,REG                 ,     ,
 43,17280807,1,29010,  600,   ZO,    0,                    ,     ,
 43,17280807,2,29021,  690,   ZO,    0,                    ,     ,
 43,17280807,3,29020,  570,   ZO,    0,                    ,     ,
 43,17280808,1,29112,  560,   NO,   30,REGBET              ,   50,
